video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
9rWnKThfL-A,0.0,neutral,0.84659743309021,positive,0.841222882270813
EvDTmLuac_M,0.2023,positive,0.7494375109672546,positive,0.530142068862915
ltbNbEbfGrM,0.0,neutral,0.9062374830245972,neutral,0.8534693121910095
tR_9zzuDn-s,0.0,neutral,0.8221949338912964,neutral,0.7797898650169373
bwBdh58FSWY,0.0,neutral,0.8421923518180847,positive,0.9534110426902771
iV2Occ49swI,0.0,neutral,0.8125371336936951,positive,0.9821049571037292
khT0BYLvcs4,0.34,neutral,0.912988007068634,neutral,0.5715878009796143
o58xe5TYf3Y,-0.6486,neutral,0.8263476490974426,neutral,0.7525244355201721
3XiTnDDrIOQ,0.0,neutral,0.7670748829841614,positive,0.9829546809196472
VsLJtNHZdx0,0.0,neutral,0.8717314600944519,neutral,0.6959821581840515
86aWYgfUCw0,0.2023,neutral,0.731625497341156,positive,0.8431702256202698
yr_sqjh_fw4,0.3182,positive,0.6913442611694336,positive,0.9823352694511414
hVyCpQmXec8,0.0,neutral,0.8398222923278809,positive,0.582082986831665
MUvcWZ6Lcj8,0.6486,neutral,0.6759974360466003,neutral,0.70562344789505
_CUsIAz5OhY,0.0,neutral,0.7512469291687012,positive,0.748885989189148
t7L0R-jpwnQ,0.0,neutral,0.7812731266021729,positive,0.843328595161438
V3g6FGE1Ntg,0.6124,positive,0.6331825852394104,positive,0.9017521739006042
20WWW8OeMzw,0.0,neutral,0.8254024386405945,positive,0.6683083772659302
L7oiaA4ULv0,0.5994,positive,0.9314940571784973,,
fatBpvSkdVg,0.0,neutral,0.8561981916427612,neutral,0.6976358890533447
XVafmjRn2wA,0.0,neutral,0.7670748829841614,positive,0.9640241265296936
Y-EWqyUzu0A,0.34,positive,0.5759621262550354,neutral,0.5136916041374207
AXyt714T92U,0.0,neutral,0.6133264303207397,positive,0.9796158075332642
Skxa_r6n0uM,0.0,neutral,0.8064049482345581,neutral,0.741129457950592
I1hjANkDvKI,0.0,neutral,0.8543972373008728,neutral,0.7565405368804932
s92C9p-Npxk,0.0,neutral,0.5799863338470459,positive,0.9848636984825134
JLkk1o6DvWg,0.0,neutral,0.7197683453559875,positive,0.9393401145935059
b3tOAIhj2ZE,0.0,neutral,0.8569983839988708,positive,0.9407828450202942
wU9Gzhk29ls,0.4767,neutral,0.4992828667163849,positive,0.5207088589668274
c9narwLbG0c,0.296,neutral,0.6223193407058716,positive,0.9860920310020447
56grHGnPkgM,0.0,neutral,0.8887552618980408,positive,0.8691272139549255
yErAaK501r8,0.0,neutral,0.7670748829841614,positive,0.98735111951828
P7vC2xpqvFk,0.0,neutral,0.6273705959320068,positive,0.7136369347572327
JXYIELml2b4,0.0,neutral,0.7679697871208191,positive,0.8203983306884766
2NXNambbsfY,0.0,neutral,0.5799863338470459,positive,0.9862494468688965
Wtx-mScEWL8,0.0,neutral,0.7670748829841614,positive,0.9894930124282837
zchACRCAahk,0.3182,positive,0.7850756049156189,positive,0.98210608959198
VKGw9wltsds,0.0,neutral,0.9036868810653687,positive,0.8646645545959473
Z1ckyvMx2jI,0.0,neutral,0.7670748829841614,neutral,0.6349398493766785
zoIUNKddI18,0.0,neutral,0.8637163043022156,neutral,0.7771167159080505
1dxDpuCiWQo,0.0,neutral,0.8150757551193237,positive,0.9849936962127686
tVRv9vQctYM,0.0,neutral,0.8018347024917603,neutral,0.5912143588066101
oaO0UyBGvD8,0.2263,neutral,0.7633067965507507,neutral,0.5951433181762695
1-DTDLh8JvQ,0.34,neutral,0.9089385867118835,positive,0.5014631748199463
Aorf_vMiWMc,0.0,neutral,0.8845571875572205,neutral,0.8295915126800537
l7W4NCINlR0,0.0,neutral,0.7670748829841614,positive,0.8729642033576965
jQganzHTMBM,0.0,neutral,0.8051462173461914,positive,0.9074809551239014
ng2pwzkrAHA,-0.128,neutral,0.729554295539856,positive,0.9122740626335144
2ld1gU_SQQs,0.0,neutral,0.7670748829841614,positive,0.9415004253387451
36VfZyam5eQ,0.2023,positive,0.7906085848808289,positive,0.8179128766059875
aGXb6ZtKaeg,0.0,neutral,0.8361048102378845,positive,0.5227133631706238
ycmEHIkTtHE,0.0,neutral,0.8923517465591431,neutral,0.8243817090988159
MRO_CM5zX-Q,0.2263,neutral,0.6929659843444824,neutral,0.7591390609741211
UbjiWVOidm8,0.0,neutral,0.7411998510360718,neutral,0.7821329832077026
R2MVOJ97uF0,0.0,neutral,0.7735608220100403,positive,0.5759924650192261
l28yHl577qY,0.0,neutral,0.8246468305587769,neutral,0.4968268871307373
Lh8wp2ntbZs,0.0,neutral,0.8771792054176331,neutral,0.7404354810714722
12p5mluGuYs,0.5267,positive,0.8729888200759888,neutral,0.6789074540138245
DVH8B0ET3KE,0.0,neutral,0.9274121522903442,positive,0.5145800709724426
NrN6BiEvpZM,0.0,neutral,0.8707640171051025,positive,0.7112897038459778
qSSF3SrR5G8,0.296,neutral,0.5030307173728943,positive,0.9526460766792297
-ZOqUoE0Nyw,0.0,neutral,0.9414355754852295,neutral,0.5379903316497803
sYQ6lmxkBzY,0.0,neutral,0.8557463884353638,positive,0.949051022529602
kvPQxD7X5LI,0.0,neutral,0.8280358910560608,positive,0.9760317206382751
iPg0eD2sQkw,0.0,neutral,0.8009889125823975,neutral,0.5775063037872314
84Sn87txzdg,0.34,neutral,0.8762537837028503,positive,0.5328389406204224
RVeNLrHoWMg,0.4588,neutral,0.5132595896720886,positive,0.9713134765625
avybPsagN_E,0.0,neutral,0.780013382434845,neutral,0.6459195017814636
IG-zk2Q-dfA,0.0,neutral,0.8579846620559692,neutral,0.7384341955184937
kc6y2HGbAeg,0.5994,positive,0.9156888127326965,positive,0.8610239624977112
wNO8IePnXSA,0.0,neutral,0.8873693943023682,positive,0.7662777304649353
ISffM81xi80,0.5267,positive,0.9397204518318176,positive,0.9298346042633057
JS0agRI0f_g,0.296,neutral,0.8305779695510864,positive,0.7458077073097229
F-GGl8s11yE,0.0,neutral,0.7545667290687561,neutral,0.9151575565338135
U_EztSg93Zo,0.0,neutral,0.8240560293197632,,
bKwa0_NAjtA,0.0,neutral,0.8968799710273743,positive,0.9691718816757202
LNXsvqNtVkw,0.4019,neutral,0.8502362966537476,neutral,0.5345095992088318
jae2wpa_QUg,0.4404,neutral,0.7680401802062988,positive,0.8092875480651855
_d9djWPY_e0,0.0,neutral,0.7019144892692566,positive,0.9700829386711121
FpU7uvPtvd8,0.5859,positive,0.8039403557777405,positive,0.9256055951118469
OfKSPbBRVvU,0.0,neutral,0.7923184037208557,positive,0.9812881946563721
LjEgQgLJo6Y,0.765,positive,0.9703217148780823,positive,0.9796158075332642
9P_TSwJBmpU,0.0,neutral,0.9113022089004517,positive,0.9640689492225647
2i28Hy9qGmA,0.0,neutral,0.9053009152412415,positive,0.8132123351097107
MQkiDPRStwA,0.0,neutral,0.8838378190994263,neutral,0.7638149261474609
qOaL-BZ13f0,0.0,neutral,0.68007892370224,neutral,0.8496165871620178
x_HCeohW3AA,0.0,positive,0.5379267334938049,positive,0.9183226227760315
lRpwtaVWQeA,0.4019,neutral,0.5769793391227722,positive,0.9298346042633057
TscAQgjsjdk,0.0,neutral,0.8058590888977051,neutral,0.7360621690750122
oAOO6BaGHW0,0.0,neutral,0.8574754595756531,positive,0.9005129933357239
vLpb8l-Pjj4,0.0,neutral,0.9115834832191467,positive,0.9832911491394043
CbzLJm2p7dI,0.0,neutral,0.7339778542518616,positive,0.7881286144256592
gRD6CmmYhlA,0.0,neutral,0.7636486887931824,neutral,0.8989627361297607
w2N5NoPnK8Q,0.0,neutral,0.7785825729370117,,
-kSQxaEXRBo,0.0,neutral,0.8960465788841248,neutral,0.8697307705879211
6FjwIAtN4tU,0.0,neutral,0.9204737544059753,positive,0.5599072575569153
l_DmFcFTDnY,0.0,neutral,0.8338572978973389,neutral,0.927374005317688
T7lQ_uetN0k,0.0,neutral,0.7477794289588928,positive,0.9587833881378174
f1OO9snfRsY,0.0,neutral,0.8896775841712952,positive,0.9867119789123535
