video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
OCA4F1_4X4I,0.0,negative,0.664227306842804,neutral,0.925395131111145
YaOoy8gdFvQ,0.0,neutral,0.8271731734275818,negative,0.555681586265564
lgXqRSyyHOU,-0.5267,neutral,0.8202267289161682,negative,0.7551978230476379
f279f-Y-O-w,-0.5267,negative,0.8329097628593445,neutral,0.5459166169166565
bytUz7T3eHI,-0.5267,negative,0.728023886680603,negative,0.5653533935546875
Gi5dOvlMCgE,-0.5267,neutral,0.8519472479820251,neutral,0.7663122415542603
45U8b4gX-kY,0.0,neutral,0.93217933177948,neutral,0.6375200748443604
EJIKaE3DMrY,0.0,negative,0.659741222858429,neutral,0.5275883674621582
7OVT3N5_4to,0.0,negative,0.4980844557285309,negative,0.5085949897766113
kxPWXVFopjQ,0.0,neutral,0.8234918713569641,neutral,0.516937792301178
EVykkeXnVTg,0.0,neutral,0.6614840626716614,neutral,0.8189963102340698
D7W5759sOVA,0.0,neutral,0.836490273475647,neutral,0.8933829665184021
INIKQVMyKGE,-0.6597,neutral,0.5732883810997009,neutral,0.6345557570457458
hBQm4UIugXc,0.0,negative,0.645173192024231,negative,0.8819756507873535
VWsgzQMkLsA,-0.5859,negative,0.894275963306427,neutral,0.6549307703971863
FZIhU_MhB2I,0.0,negative,0.6112666130065918,negative,0.6112666130065918
lP1jlLN0Lgo,-0.7184,negative,0.6107812523841858,negative,0.592522919178009
_o2C_KujcB4,0.0,neutral,0.6132021546363831,negative,0.5080912709236145
MDzvP0-zuwE,0.0,negative,0.5424761772155762,negative,0.6759796738624573
SZqlbWSUi_8,0.0,negative,0.7674627304077148,negative,0.7237190008163452
zzBLWA-khVg,-0.5267,negative,0.8741985559463501,neutral,0.6187983751296997
RJoBIMB5h2c,0.128,negative,0.7540811896324158,neutral,0.5753296613693237
40xa6aeUrnk,0.0,neutral,0.49411749839782715,neutral,0.7203654050827026
xdKkR8myrJY,-0.0258,negative,0.5523672699928284,neutral,0.6550461053848267
5F3lKtxNNLo,0.0,negative,0.5571456551551819,neutral,0.8757724165916443
9lOEAB6jiEI,0.0,neutral,0.6882063150405884,negative,0.5574906468391418
MH8zPY1CsYY,-0.0516,neutral,0.7069963216781616,neutral,0.6769458055496216
7G64shnTb0I,0.0,negative,0.6445602774620056,negative,0.49405917525291443
fS4OiNzdPAw,-0.5267,neutral,0.7391639351844788,neutral,0.9300367832183838
sXzf3ctMTx4,0.0,neutral,0.773740291595459,neutral,0.7861773371696472
3dGe2FXOQOw,0.0,neutral,0.8284467458724976,neutral,0.7455586194992065
PPbS9OcWVGg,0.0,neutral,0.9094469547271729,neutral,0.7850016951560974
7h3TgNN8UdU,0.0,neutral,0.6200181245803833,neutral,0.6982541680335999
cLQbXPSunQ0,0.0,negative,0.6990575194358826,positive,0.6241071224212646
uf2HpbDCM9I,-0.8625,negative,0.844001293182373,negative,0.7654445171356201
buiNWADqakM,-0.296,negative,0.7530204653739929,neutral,0.8005856871604919
wmKwMwYQ-RI,-0.5267,negative,0.9238355755805969,neutral,0.8389092683792114
HnEeQMlcsOY,0.0,negative,0.7508499026298523,neutral,0.8563469648361206
zAH1g_RNpuU,0.5106,neutral,0.8606078624725342,neutral,0.8528664708137512
cvmubgc9n5o,-0.296,negative,0.5088953375816345,,
YHQv4oHPxrY,-0.5267,neutral,0.5817494988441467,neutral,0.5882068276405334
EjdRmv5B0TI,0.0,neutral,0.770185112953186,neutral,0.8459977507591248
-G5Q25E9X0I,0.0,neutral,0.8643735647201538,neutral,0.6904364228248596
LSEZurv-68Q,0.0,negative,0.7743090987205505,neutral,0.9139957427978516
dAvI1qibXe4,0.0,neutral,0.8332042694091797,neutral,0.8327202200889587
n7yFr33VQPc,0.0,negative,0.6654683947563171,neutral,0.6813461780548096
bkiNSodcfRU,-0.5267,neutral,0.6669918298721313,neutral,0.9159050583839417
7i_nAVxDN-E,-0.34,negative,0.726460874080658,neutral,0.8141236305236816
-UtoqD6Sayc,0.0,neutral,0.6140625476837158,neutral,0.7899106740951538
i2zwUEc5JcM,0.0,neutral,0.8849713206291199,neutral,0.892424464225769
l426IvFpPC0,0.5574,positive,0.6702531576156616,neutral,0.84535813331604
oDE8_4UTuRM,0.0,negative,0.5012350678443909,negative,0.7570772767066956
1apuXh-A7Os,-0.6597,negative,0.6851093173027039,neutral,0.6324280500411987
r0nnQdf9y6A,-0.296,neutral,0.5567393898963928,negative,0.698620080947876
pDFmi7DJ4zk,0.0,negative,0.7569013237953186,neutral,0.5110833644866943
YRhtY-sXXsw,0.0,neutral,0.8729674816131592,neutral,0.7968894243240356
vV5yCYvesdo,0.0,neutral,0.8624610304832458,neutral,0.8507590293884277
LirBkmg8H5E,0.0,neutral,0.6030946373939514,neutral,0.8888903856277466
0nE-OdSo1V0,-0.4767,negative,0.796268105506897,neutral,0.6008203625679016
K0WKpXSzA20,-0.7506,negative,0.8959785103797913,neutral,0.9235308766365051
0fwddg8Ango,-0.6597,negative,0.6423909068107605,negative,0.6423909068107605
tTbUTb-3IyE,-0.3182,negative,0.5248991847038269,positive,0.7693957090377808
KassIV7qLGk,-0.296,negative,0.7632445096969604,negative,0.625980794429779
Sr4ND2lQ7ko,0.0,negative,0.7149802446365356,negative,0.5028631091117859
n813lZedKXE,0.0,neutral,0.5613052845001221,neutral,0.5613052845001221
2S2v45_NSYs,0.0,negative,0.7390718460083008,neutral,0.5044757723808289
dg4zh5QU2So,-0.4767,negative,0.7568870782852173,neutral,0.927971601486206
gJftJuWlP-A,-0.2023,neutral,0.824998676776886,positive,0.7612401247024536
9Rue6uF_asQ,-0.891,negative,0.922974705696106,negative,0.6079206466674805
HfuoNxGxYE4,0.0,negative,0.5493927001953125,positive,0.5472524762153625
xYAHPC2BvUM,-0.0516,negative,0.6293461918830872,neutral,0.8580933213233948
K_7KciCT4AU,-0.3818,negative,0.8407267928123474,positive,0.6154383420944214
3mLNTbhXkHg,0.0,neutral,0.8919841647148132,neutral,0.5282794833183289
rrPFQGTc8ww,0.0,neutral,0.7231819033622742,neutral,0.8040255308151245
DWudD6BvBRw,-0.5267,neutral,0.8125561475753784,neutral,0.892745316028595
fzhXEw1fOm4,0.0,neutral,0.8027274012565613,neutral,0.6531833410263062
kkY2IfO1XwA,-0.5267,negative,0.6906828284263611,positive,0.7693957090377808
ysCwsWZdRLA,-0.0772,negative,0.8877031207084656,neutral,0.7253114581108093
cw0A9FUTEKE,0.3182,neutral,0.8661812543869019,neutral,0.7426822781562805
Upz4oo4cDfg,-0.2732,neutral,0.633060097694397,negative,0.5872801542282104
0yD4dMtS_CQ,-0.34,negative,0.6425737738609314,positive,0.5144971609115601
JCaSvJt8Nck,-0.5267,neutral,0.910184919834137,neutral,0.9022436141967773
5JFWsKmGUSA,0.0,neutral,0.5663352608680725,neutral,0.5774846076965332
0MAShI0i7MA,-0.5106,negative,0.9005100131034851,positive,0.8263970613479614
csEl07NgN1k,0.0,neutral,0.7754951119422913,neutral,0.7036015391349792
HM_aUduXK-U,-0.5267,neutral,0.5674729347229004,negative,0.799837589263916
Uj8hEJUPuVQ,0.0,neutral,0.7535362243652344,positive,0.5090424418449402
1ODsXo8gGL8,0.0,neutral,0.6803223490715027,neutral,0.8686782717704773
HHtizA5Jpok,-0.5267,negative,0.7766749858856201,neutral,0.7356451749801636
q5LprlTwSFM,-0.91,negative,0.8672151565551758,neutral,0.6765667796134949
kSYRobGIXwE,0.0,neutral,0.7993685603141785,neutral,0.8459354639053345
0fX91U5164A,-0.296,negative,0.5519080758094788,negative,0.5519080758094788
k0f3NnLpbH4,0.0,neutral,0.8702513575553894,neutral,0.8924647569656372
