video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
SSo_EIwHSd4,0.0,neutral,0.8325710296630859,positive,0.646065354347229
yubzJw0uiE4,0.0,neutral,0.888673722743988,neutral,0.5719919800758362
hYip_Vuv8J0,-0.34,neutral,0.8802298307418823,positive,0.5892545580863953
M576WGiDBdQ,0.4019,neutral,0.6053428053855896,positive,0.7594958543777466
KQ7rn3oi-Pc,0.0,neutral,0.8221451044082642,neutral,0.6441429257392883
qOVAbKKSH10,0.0,neutral,0.596031665802002,positive,0.5399116277694702
gyMwXuJrbJQ,0.0,positive,0.5210034251213074,positive,0.6206225752830505
kHybf1aC-jE,0.0,neutral,0.7773374915122986,neutral,0.7883189916610718
pSTNhBlfV_s,0.0,neutral,0.896752655506134,positive,0.6427438259124756
EH6vE97qIP4,0.0,neutral,0.8957153558731079,neutral,0.8478657007217407
3xGLc-zz9cA,0.6369,neutral,0.5470260381698608,neutral,0.8638927936553955
2yJqjTiwpxM,0.0,neutral,0.8363357186317444,neutral,0.7876372933387756
QphJEO9ZX6s,0.0,neutral,0.5612031817436218,positive,0.5840390920639038
bBC-nXj3Ng4,0.0,neutral,0.6189061999320984,positive,0.8681911826133728
V_SW9LjPUC0,0.2023,neutral,0.589087724685669,positive,0.8150897026062012
3DTa7J6Oads,0.0,neutral,0.6689767837524414,positive,0.9119569063186646
YrHCD7nx29o,0.0,neutral,0.826015293598175,neutral,0.518660843372345
Pl8OlkkwRpc,0.0,neutral,0.7619651556015015,neutral,0.7063602209091187
w7HDA8gUbpQ,0.0,neutral,0.7637932896614075,neutral,0.6885283589363098
8Ee_OhLKv6E,0.3182,positive,0.6962224841117859,positive,0.6549772024154663
93E_GzvpMA0,0.0,neutral,0.7987068295478821,neutral,0.6273160576820374
r43LhSUUGTQ,0.0,neutral,0.9097412824630737,positive,0.6990078091621399
GqWc-6ibbio,0.0,neutral,0.6805607676506042,positive,0.7576424479484558
RplnSVTzvnU,0.0,neutral,0.7559881806373596,positive,0.816821813583374
G7OWIorSgwU,0.0,neutral,0.7122220396995544,positive,0.7779532074928284
NKgXEq2VKwY,0.0,neutral,0.9309890270233154,positive,0.5067993998527527
VA-46Goc0e4,0.0,neutral,0.8684852719306946,positive,0.6251450777053833
