video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
ukzFI9rgwfU,0.0,neutral,0.8998613357543945,neutral,0.7424864768981934
5q87K1WaoFI,-0.34,neutral,0.8932752013206482,neutral,0.7630482912063599
GwIo3gDZCVQ,0.0,neutral,0.9107162356376648,neutral,0.5435467958450317
7eh4d6sabA0,0.0,neutral,0.8614739775657654,positive,0.5046775341033936
NWONeJKn6kc,0.0,neutral,0.664806604385376,neutral,0.5242513418197632
HcqpanDadyQ,0.0,neutral,0.7987068295478821,positive,0.6068726778030396
h0e2HAPTGF4,0.0,neutral,0.8546061515808105,neutral,0.8254713416099548
q6kJ71tEYqM,0.0,neutral,0.8179157972335815,positive,0.7675964832305908
yN7ypxC7838,0.0,neutral,0.84923255443573,neutral,0.6280563473701477
nl7kDPYD20A,0.0,neutral,0.8984545469284058,positive,0.6049195528030396
reY50t2hbuM,0.0,negative,0.5013834834098816,negative,0.4839721620082855
PeMlggyqz0Y,0.0,neutral,0.6038045883178711,neutral,0.8686491250991821
z-EtmaFJieY,0.1027,neutral,0.814879298210144,neutral,0.6029658317565918
G7fPB4OHkys,0.0,neutral,0.9015427231788635,positive,0.8539652824401855
KNAWp2S3w94,0.5574,neutral,0.909404993057251,neutral,0.8705645799636841
cyLWtMSry58,0.0,neutral,0.5377940535545349,positive,0.7710216641426086
aircAruvnKk,0.0,neutral,0.8895570039749146,positive,0.6599523425102234
I74ymkoNTnw,0.0,neutral,0.9267995357513428,positive,0.5625551342964172
pHiMN_gy9mk,0.0,neutral,0.7593511343002319,positive,0.5466099977493286
VwVg9jCtqaU,0.5574,neutral,0.7541989088058472,neutral,0.7536259293556213
EuBBz3bI-aA,-0.1027,neutral,0.6041040420532227,positive,0.6643181443214417
9gGnTQTYNaE,0.0,neutral,0.7987068295478821,neutral,0.8204298615455627
ZJixNvx9BAc,0.0,neutral,0.7807928919792175,positive,0.5321757793426514
RnFGwxJwx-0,0.0,neutral,0.7977476119995117,positive,0.7262410521507263
jGwO_UgTS7I,0.0,neutral,0.9498201012611389,neutral,0.7510083913803101
eq7KF7JTinU,0.0,neutral,0.8339065313339233,neutral,0.5010772347450256
Rt6beTKDtqY,0.0,neutral,0.8650696277618408,neutral,0.7481909990310669
JxgmHe2NyeY,0.0,neutral,0.8416310548782349,neutral,0.9391129612922668
hjh1ikznScg,0.0,neutral,0.9216620922088623,neutral,0.5574691891670227
O5xeyoRL95U,0.0,neutral,0.8413047194480896,positive,0.5339810848236084
R9OHn5ZF4Uo,0.0,neutral,0.8013420701026917,neutral,0.527381420135498
4b4MUYve_U8,0.0,neutral,0.9434255361557007,neutral,0.8991592526435852
olFxW7kdtP8,0.0,neutral,0.845460057258606,neutral,0.5375842452049255
SX08NT55YhA,0.0,neutral,0.8628447651863098,positive,0.8817086815834045
opb2Bq4Qvyo,0.1779,neutral,0.8892875909805298,neutral,0.7688881158828735
0lmQEo3NIJ4,0.0,neutral,0.892267644405365,positive,0.5617210268974304
zrT2qETJilw,0.0,neutral,0.9483862519264221,neutral,0.9418966770172119
ANIw1Mz1SRI,0.4019,neutral,0.6848477125167847,positive,0.5417891144752502
EYIKy_FM9x0,0.0,neutral,0.9191185235977173,positive,0.6940471529960632
qv6UVOQ0F44,0.0,neutral,0.7393694519996643,positive,0.6540005207061768
6M5VXKLf4D4,0.0,neutral,0.7827026844024658,positive,0.7020233869552612
ZXiruGOCn9s,0.0,neutral,0.8754449486732483,neutral,0.6767289042472839
FB5EdxAGxQg,0.4019,neutral,0.8113471865653992,neutral,0.7797998785972595
fSytzGwwBVw,0.0,neutral,0.7569199204444885,neutral,0.5872169733047485
t4K6lney7Zw,0.4767,neutral,0.825121283531189,neutral,0.7501925230026245
zpcOjNtd-70,0.0,neutral,0.8692771792411804,neutral,0.8225108981132507
iPdKMs9cEAs,0.0,neutral,0.7569145560264587,neutral,0.7563985586166382
EItlUEPCIzM,0.0,neutral,0.8879375457763672,neutral,0.8975824117660522
8onB7rPG4Pk,0.0,neutral,0.8591651320457458,neutral,0.5790116786956787
OuC3wgp1Fnw,0.0,neutral,0.8263646960258484,positive,0.8911577463150024
7sB052Pz0sQ,0.0,neutral,0.8458226919174194,neutral,0.859099805355072
WSbgixdC9g8,0.0,neutral,0.9334731698036194,neutral,0.8941426873207092
5gf2ntjVGe8,0.2263,neutral,0.9129806756973267,neutral,0.6401094794273376
17tGxiPatPg,0.0,neutral,0.7561331987380981,positive,0.7035094499588013
VMp6pq6_QjI,0.0,neutral,0.6139055490493774,neutral,0.9296299815177917
vV12dGe_Fho,0.2732,neutral,0.9023196697235107,neutral,0.829430103302002
NCNXbAFbWn8,0.0,neutral,0.9361171126365662,positive,0.6049807071685791
0jspaMLxBig,0.0,neutral,0.885905921459198,positive,0.8998233079910278
QghjaS0WQQU,0.0,neutral,0.7987068295478821,positive,0.7606068849563599
Aut32pR5PQA,0.0,neutral,0.7869560122489929,neutral,0.7413091063499451
ZX2Hyu5WoFg,0.0,neutral,0.7067205905914307,positive,0.9734808206558228
kKZFmklDSXs,0.0,positive,0.6599899530410767,neutral,0.5567480325698853
Up6KLx3m2ww,0.0,neutral,0.9141621589660645,neutral,0.6571332216262817
PmlRbfSavbI,-0.5719,neutral,0.7886621952056885,negative,0.6581166386604309
4nsdARJGzJ0,0.0,neutral,0.8387051224708557,positive,0.6913679242134094
0yCJMt9Mx9c,0.4767,neutral,0.8389401435852051,neutral,0.8287823796272278
vpm8T-JhOjo,0.0,neutral,0.9373464584350586,neutral,0.9269722700119019
