video_id,sentiment_title_vader,sentiment_title_roberta_label,sentiment_title_roberta_score,sentiment_description_roberta_label,sentiment_description_roberta_score
HHf8t982RWY,0.0,neutral,0.8428846597671509,negative,0.7287429571151733
dcBXmj1nMTQ,0.0,neutral,0.8620015978813171,negative,0.49336156249046326
LxgMdjyw8uw,0.0,neutral,0.628305971622467,negative,0.5528568029403687
G4H1N_yXBiA,0.0,neutral,0.9115670323371887,neutral,0.8577804565429688
dIsjcG7hTmo,0.0,neutral,0.8150639533996582,neutral,0.6557625532150269
uynhvHZUOOo,0.4767,neutral,0.8880391716957092,negative,0.6716062426567078
EtW2rrLHs08,0.0,neutral,0.9224718809127808,neutral,0.7605254054069519
febBRv2Vftk,0.0,neutral,0.8633463978767395,neutral,0.599353015422821
-Vm_gabtIA8,0.4019,neutral,0.9063982367515564,neutral,0.7552371025085449
ZAB3plABtnU,-0.6369,negative,0.8348760008811951,neutral,0.8572397828102112
yiw6_JakZFc,0.0,neutral,0.8517428040504456,neutral,0.7274134159088135
5FHlzGOsueE,0.0,neutral,0.7771269083023071,positive,0.7699326276779175
nExh4k83tVo,-0.3818,neutral,0.8078207969665527,negative,0.5700091123580933
ifrHogDujXw,0.0,positive,0.5405619144439697,neutral,0.8635942339897156
9PbxMoqt6x8,-0.2732,negative,0.6679487228393555,neutral,0.7583330869674683
wCIeAqusDuk,0.1531,neutral,0.7667759656906128,negative,0.5688809156417847
qFixRRbIjYg,-0.5574,neutral,0.7731281518936157,neutral,0.8420974612236023
1_Ow4sU2p4w,-0.3612,negative,0.6087432503700256,neutral,0.5817049741744995
heIZzpDA0mY,-0.7269,neutral,0.7963943481445312,neutral,0.6872429847717285
mdqR9gJN4NM,0.0,neutral,0.8501067161560059,neutral,0.5721380710601807
QK7g6pgaC7I,0.4215,negative,0.730962336063385,negative,0.6931232213973999
QPDndldl5CI,0.3612,neutral,0.8082159161567688,neutral,0.7005700469017029
tcj9IGY6Etg,0.4019,positive,0.5603539347648621,neutral,0.8701633810997009
g6H9Q8wB4h8,0.0,neutral,0.6404708623886108,neutral,0.8445001840591431
CAB5IMaiag0,0.0,neutral,0.9173644185066223,negative,0.7734239101409912
SDRxfuEvqGg,-0.2263,neutral,0.9152817726135254,neutral,0.9418827891349792
I79-EDGIkp4,0.6369,negative,0.5860862731933594,neutral,0.874058187007904
R3JsEsWmzog,-0.296,negative,0.5207334756851196,neutral,0.7831130027770996
QlQ-MEZgRGY,0.0,neutral,0.7987068295478821,neutral,0.6792506575584412
ndYH2PLyCUA,0.2732,neutral,0.6731365919113159,neutral,0.9323458075523376
PeYJTluQ5tM,0.3182,neutral,0.8378022909164429,neutral,0.8168617486953735
jGwGbAS7i9w,-0.8271,negative,0.8802817463874817,negative,0.7729334235191345
cn9PhiDJp-A,0.0,neutral,0.612784743309021,neutral,0.5363554358482361
ZfFvLJyPf3o,0.0,neutral,0.9072813391685486,neutral,0.6052483916282654
6zFQsNfLhuI,-0.3818,neutral,0.7726690173149109,negative,0.5531291365623474
Al35NHMAaAU,0.0,neutral,0.9147487282752991,neutral,0.8042487502098083
WkvPdUtYhX8,0.6908,positive,0.9448875784873962,positive,0.7611422538757324
qUfeHUiyY5Y,0.4019,neutral,0.7993923425674438,neutral,0.6329493522644043
-D_Np-3dVBQ,-0.1027,neutral,0.6029720306396484,neutral,0.7346863746643066
